# JOBID user submit start end cores
3165885 brochero 1305046386 1305046434 1305049975 15
3171717 arodrig 1305109978 1305190026 1305190213 8
3173012 brochero 1305126834 1305126939 1305130481 10
3173255 brochero 1305130661 1305130745 1305134287 15
3176118 arodrig 1305190235 1305190258 1305190587 16
3232354 calderon 1305885890 1305885939 1305889483 20
3232526 calderon 1305890227 1305890242 1305893785 10
3232558 calderon 1305894426 1305894454 1305897996 10
3233014 calderon 1305900411 1305900477 1305904019 10
3257452 brochero 1306249460 1306249514 1306253054 15
3263324 arodrig 1306333092 1306333108 1306333243 2
3263353 arodrig 1306333297 1306333318 1306333686 2
3307755 arodrig 1307096894 1307096958 1307098069 6
3307885 arodrig 1307098077 1307098152 1307100644 6
3308104 arodrig 1307101000 1307101058 1307104598 6
3311593 calderon 1307129930 1307129971 1307133511 10
3321812 brochero 1307354145 1307354169 1307357709 15
3323768 brochero 1307363963 1307364005 1307367546 15
3324589 cjorda 1307367507 1307367533 1307371075 10
3335170 brochero 1307432265 1307432333 1307435874 15
3335875 cjorda 1307436625 1307436663 1307440203 15
3336102 brochero 1307437254 1307437389 1307440930 15
3344246 rocio 1307484080 1307484198 1307487739 6
3347466 brochero 1307525033 1307525079 1307528622 10
3347834 brochero 1307529012 1307529149 1307532689 15
3348004 rocio 1307531722 1307531812 1307535353 10
3349921 rocio 1307536038 1307536160 1307539701 10
3349929 brochero 1307536179 1307536250 1307539791 11
3350603 rocio 1307541878 1307541975 1307544961 10
3350957 rocio 1307545357 1307545384 1307548926 10
3351272 rocio 1307549992 1307550059 1307550479 10
3351373 rocio 1307550522 1307550559 1307554100 10
3356267 rocio 1307572668 1307572737 1307576279 10
3357778 rocio 1307608438 1307608537 1307612077 10
3358587 rocio 1307612170 1307612206 1307615748 10
3359556 rocio 1307616678 1307616766 1307620306 10
3363602 rocio 1307635981 1307636100 1307639642 10
3369360 rocio 1307693140 1307693169 1307696710 10
3387528 brochero 1307871399 1307871546 1307871748 15
3392576 brochero 1307899034 1307899171 1307902712 15
3392830 brochero 1307903763 1307903870 1307907411 10
3413538 arodrig 1308046370 1308046432 1308046988 6
3418457 rocio 1308065701 1308065886 1308069428 10
3419353 rocio 1308072530 1308072604 1308076147 10
3433037 rocio 1308140774 1308140824 1308144365 10
3434600 arodrig 1308144295 1308144374 1308144753 6
3434637 arodrig 1308144762 1308144840 1308148381 2
3435146 calderon 1308148170 1308148223 1308151764 10
3435489 rocio 1308152303 1308152386 1308153867 3
3435746 rocio 1308154418 1308154572 1308158113 15
3444100 arodrig 1308209789 1308209822 1308210041 2
3456901 calderon 1308297550 1308297620 1308301162 20
3488339 brochero 1308496265 1308496393 1308499933 12
3488539 brochero 1308502164 1308502222 1308505720 6
3489002 brochero 1308505776 1308505832 1308509374 2
3494695 brochero 1308554830 1308554886 1308558427 10
3495006 brochero 1308558720 1308558750 1308562291 10
3499450 cjorda 1308573957 1308574052 1308577593 15
3500313 brochero 1308576853 1308576928 1308580054 8
3500684 cjorda 1308577754 1308577810 1308577888 4
3500823 cjorda 1308577954 1308578148 1308581689 10
3501131 brochero 1308580456 1308580487 1308581999 3
3501234 brochero 1308582047 1308582161 1308585702 15
3501237 cjorda 1308582167 1308582231 1308585773 6
3501253 rocio 1308582780 1308582865 1308586407 10
3502121 brochero 1308586275 1308586325 1308589870 10
3507575 brochero 1308600556 1308600615 1308604156 5
3508350 brochero 1308606573 1308606664 1308607120 15
3513790 cjorda 1308646351 1308646418 1308649960 6
3513800 rocio 1308646642 1308646662 1308647677 20
3513857 rocio 1308647763 1308647797 1308648502 15
3514060 rocio 1308648514 1308648641 1308652183 15
3515457 arodrig 1308650690 1308650797 1308654338 5
3515473 cjorda 1308651238 1308651299 1308653570 3
3516642 cjorda 1308653597 1308653650 1308657191 10
3517542 arodrig 1308654660 1308654755 1308655084 7
3518115 arodrig 1308655089 1308655169 1308655282 10
3518902 cjorda 1308657756 1308657825 1308661365 5
3518953 cjorda 1308657814 1308657877 1308661417 3
3520285 arodrig 1308661332 1308661396 1308661535 4
3520446 cjorda 1308661479 1308661518 1308665058 9
3520506 arodrig 1308661546 1308661585 1308665126 4
3522061 cjorda 1308665971 1308666005 1308669546 7
3522890 cjorda 1308669725 1308669754 1308673294 6
3523426 arodrig 1308671818 1308671845 1308675385 4
3524153 cjorda 1308673863 1308673954 1308677495 10
3525012 arodrig 1308675446 1308675505 1308675706 10
3537894 arodrig 1308729911 1308729950 1308730154 10
3537922 arodrig 1308730160 1308730190 1308730483 3
3538358 arodrig 1308731557 1308731608 1308733303 4
3545993 arodrig 1308747851 1308747924 1308748341 9
3546008 arodrig 1308748380 1308748444 1308748695 9
3546025 arodrig 1308748702 1308748894 1308749320 12
3546044 arodrig 1308749346 1308749409 1308749968 10
3546059 arodrig 1308750216 1308750276 1308750788 7
3546075 arodrig 1308750982 1308751041 1308751519 6
3546104 arodrig 1308751767 1308751817 1308753034 10
3546105 arodrig 1308751769 1308751834 1308753033 1
3546106 arodrig 1308751778 1308751888 1308753033 6
3546205 arodrig 1308754965 1308755018 1308758560 4
3547982 arodrig 1308796201 1308796294 1308799837 10
3549188 mrivero 1308813794 1308813847 1308817389 10
3549193 arodrig 1308813997 1308814102 1308814402 6
3549230 arodrig 1308814439 1308814609 1308814789 8
3549300 arodrig 1308816066 1308816226 1308817336 10
3549302 arodrig 1308816189 1308816281 1308817319 1
3549516 mrivero 1308819237 1308819345 1308822887 10
3549728 arodrig 1308821884 1308821963 1308822834 6
3549782 arodrig 1308822881 1308822959 1308823757 6
3549898 arodrig 1308823769 1308823867 1308824929 10
3549963 arodrig 1308824938 1308825000 1308826933 2
3549987 cjorda 1308825466 1308825526 1308829067 15
3550080 arodrig 1308826946 1308827010 1308830554 2
3553642 arodrig 1308836475 1308836542 1308836674 10
3553689 arodrig 1308836733 1308836888 1308837045 10
3553696 arodrig 1308837170 1308837265 1308838313 10
3553713 arodrig 1308838320 1308838381 1308838555 10
3553739 arodrig 1308838591 1308838672 1308839228 10
3553905 arodrig 1308839238 1308839324 1308840834 6
3555229 arodrig 1308840839 1308840905 1308844446 10
3556074 arodrig 1308844923 1308844963 1308846261 10
3563899 arodrig 1308911130 1308911247 1308914789 10
3584431 calderon 1309167445 1309167546 1309171088 10
3584790 arodrig 1309170166 1309170275 1309170848 10
3584845 arodrig 1309170875 1309170927 1309172361 10
3584934 arodrig 1309172826 1309172852 1309176392 10
3585183 arodrig 1309181993 1309182014 1309183241 10
3585191 arodrig 1309183257 1309183352 1309186819 10
3586867 cjorda 1309251569 1309251609 1309255149 15
3587146 mrivero 1309255992 1309256130 1309259672 10
3587161 cjorda 1309257120 1309257156 1309260712 15
3587333 cjorda 1309261839 1309261961 1309265517 15
3587334 cjorda 1309261930 1309261959 1309262153 15
3587538 mrivero 1309264406 1309264445 1309267988 10
3587631 cjorda 1309265712 1309265767 1309269308 15
3589374 cjorda 1309272111 1309272153 1309272515 15
3589428 cjorda 1309272781 1309272808 1309276349 15
3589533 mrivero 1309274279 1309274337 1309274407 10
3589551 mrivero 1309274430 1309274493 1309278034 10
3589598 calderon 1309275220 1309275279 1309278822 10
3589869 mrivero 1309278212 1309278248 1309280308 10
3589895 mrivero 1309280357 1309280446 1309283989 10
3590296 cjorda 1309291377 1309291414 1309293981 15
3590370 cjorda 1309293991 1309294104 1309294616 15
3590379 cjorda 1309294654 1309294815 1309297094 15
3590473 cjorda 1309297107 1309297152 1309297615 15
3592283 cjorda 1309331282 1309331393 1309334934 15
3592349 mrivero 1309332685 1309332818 1309336360 10
3592860 mrivero 1309337525 1309337565 1309341107 10
3593185 arodrig 1309339494 1309339677 1309341284 10
3594215 mrivero 1309351310 1309351379 1309354920 10
3594271 calderon 1309355634 1309355799 1309359340 15
3594329 mrivero 1309356332 1309356432 1309359973 10
3594403 calderon 1309359932 1309359971 1309363513 15
3594451 mrivero 1309361899 1309361988 1309365529 10
3594476 cjorda 1309363019 1309363125 1309366666 15
3594487 calderon 1309363653 1309363746 1309367303 15
3594893 mrivero 1309368220 1309368263 1309371804 15
3595018 cjorda 1309369992 1309370089 1309373630 15
3595497 cjorda 1309375813 1309375836 1309379378 15
3598219 mrivero 1309419043 1309419082 1309422623 15
3598288 cjorda 1309419755 1309419779 1309423319 15
3598711 rocio 1309423141 1309423169 1309423949 20
3598718 mrivero 1309423387 1309423403 1309426943 15
3598723 cjorda 1309423432 1309423454 1309426996 15
3598839 rocio 1309424178 1309424203 1309427744 20
3599155 mrivero 1309427191 1309427242 1309430782 15
3599619 cjorda 1309430712 1309430720 1309434260 15
3599638 mrivero 1309431368 1309431385 1309434927 15
3599767 rocio 1309432716 1309432733 1309433486 20
3599822 rocio 1309433526 1309433540 1309437129 20
3599982 cjorda 1309436029 1309436046 1309436140 15
3599989 cjorda 1309436153 1309436168 1309436292 15
3599997 cjorda 1309436324 1309436331 1309436468 15
3600007 cjorda 1309436473 1309436486 1309440027 15
3600228 rocio 1309437850 1309437936 1309441382 20
3600232 mrivero 1309437876 1309437935 1309438071 15
3600245 mrivero 1309438159 1309438168 1309439803 15
3600301 calderon 1309438899 1309438913 1309442453 10
3600342 mrivero 1309439842 1309439854 1309443394 15
3600520 rocio 1309441877 1309441894 1309444621 20
3600627 calderon 1309443681 1309443688 1309447230 10
3600730 rocio 1309446428 1309446440 1309449982 20
3600786 calderon 1309447818 1309447827 1309451368 10
3600997 calderon 1309454212 1309454220 1309457762 10
3601466 mrivero 1309506428 1309506450 1309506945 15
3601479 cjorda 1309506642 1309506650 1309510191 15
3601503 calderon 1309506914 1309506930 1309510471 10
3601504 mrivero 1309506950 1309506986 1309510528 15
3601559 arodrig 1309507407 1309507432 1309510973 6
3601714 cjorda 1309510365 1309510398 1309510750 15
3601726 cjorda 1309510761 1309510772 1309510899 15
3601732 cjorda 1309511001 1309511011 1309511557 15
3601740 mrivero 1309511233 1309511246 1309514786 15
3601757 cjorda 1309511580 1309511610 1309515152 15
3601828 calderon 1309512756 1309512798 1309516339 10
3602117 cjorda 1309516475 1309516507 1309516627 15
3602152 cjorda 1309516659 1309516705 1309520245 15
3603245 cjorda 1309520984 1309521008 1309524549 15
3603715 calderon 1309525600 1309525625 1309529167 10
3603912 cjorda 1309527832 1309527860 1309530481 15
3604499 calderon 1309529604 1309529626 1309533179 10
3604500 arodrig 1309529612 1309529669 1309533220 4
3604564 cjorda 1309530822 1309530954 1309531127 15
3604700 cjorda 1309532624 1309533111 1309533809 15
3604771 cjorda 1309534247 1309534546 1309535688 15
3604863 cjorda 1309537159 1309537382 1309539336 15
3604958 cjorda 1309539367 1309539537 1309540506 15
3605240 arodrig 1309546344 1309546501 1309546635 2
3605252 arodrig 1309546778 1309547035 1309547337 4
3605259 arodrig 1309547340 1309547472 1309547732 2
3605300 arodrig 1309548073 1309548451 1309549443 2
3605345 arodrig 1309549836 1309549994 1309553540 2
3605373 cjorda 1309552470 1309553400 1309553739 15
3605388 cjorda 1309553757 1309553983 1309557528 15
3609688 cjorda 1309607962 1309607987 1309611527 15
3618901 arodrig 1309765149 1309765196 1309768434 2
3618931 mrivero 1309766108 1309766186 1309769727 2
3618937 cjorda 1309766244 1309766302 1309769844 15
3619098 calderon 1309769110 1309769192 1309772732 10
3619232 calderon 1309773030 1309773075 1309776617 10
3619364 calderon 1309776724 1309776762 1309780304 10
3623698 cjorda 1309794397 1309794430 1309797987 14
3624843 cjorda 1309798137 1309798183 1309801724 15
3626534 cjorda 1309801815 1309801860 1309805403 15
3628164 cjorda 1309806356 1309806407 1309809947 15
3629211 cjorda 1309810106 1309810154 1309813694 15
3638244 cjorda 1309850025 1309850126 1309853670 15
3638344 mrivero 1309851435 1309851510 1309855052 10
3638961 brochero 1309855136 1309855227 1309858768 10
3639357 mrivero 1309856391 1309856549 1309860089 10
3640200 cjorda 1309858908 1309858987 1309862528 15
3640236 lara 1309860549 1309860613 1309861583 15
3640270 calderon 1309861223 1309861379 1309864924 10
3640308 lara 1309861598 1309861754 1309865296 15
3640320 brochero 1309862166 1309862283 1309865825 15
3640323 mrivero 1309862382 1309862518 1309866062 10
3640508 calderon 1309865571 1309866094 1309869634 10
3640510 calderon 1309865746 1309865884 1309869425 10
3640534 mrivero 1309866330 1309866505 1309870048 10
3640929 brochero 1309868770 1309868838 1309869954 10
3641068 brochero 1309870005 1309870152 1309872829 10
3641571 mrivero 1309875123 1309875259 1309878799 10
3641695 calderon 1309876204 1309876227 1309879769 10
3641708 lara 1309876408 1309876503 1309880045 15
3642165 cjorda 1309879747 1309879926 1309880047 15
3642201 cjorda 1309880066 1309880105 1309883646 15
3642206 lara 1309880207 1309880306 1309883846 15
3642208 calderon 1309880251 1309880307 1309883847 10
3642286 mrivero 1309880578 1309880611 1309884153 10
3642497 brochero 1309881976 1309882095 1309885636 10
3642751 cjorda 1309883826 1309883934 1309887480 15
3642981 mrivero 1309884641 1309884872 1309888414 10
3642982 lara 1309884797 1309884872 1309888414 15
3642983 calderon 1309884797 1309884873 1309888414 10
3644179 cjorda 1309896307 1309896346 1309899887 15
3647094 mrivero 1309935951 1309935995 1309939537 10
3647238 mrivero 1309939708 1309939784 1309939862 10
3647240 calderon 1309939785 1309939840 1309943380 10
3647241 cjorda 1309939786 1309939838 1309943378 15
3647242 mrivero 1309939869 1309939998 1309940709 10
3647372 mrivero 1309940711 1309940867 1309944409 10
3647871 mrivero 1309945017 1309945063 1309948605 10
3647884 calderon 1309945093 1309945135 1309948677 10
3649464 cjorda 1309955538 1309955622 1309959162 15
3649652 cjorda 1309959805 1309960043 1309961395 15
3649844 cjorda 1309961976 1309962070 1309965612 15
3649911 calderon 1309963830 1309964254 1309967806 10
3650131 cjorda 1309967884 1309968071 1309971060 15
3650191 calderon 1309968806 1309968887 1309972427 10
3650867 cjorda 1309973277 1309973473 1309977013 15
3654084 calderon 1310023439 1310023571 1310027113 10
3654141 mrivero 1310025231 1310025254 1310028794 10
3654375 calderon 1310028112 1310028215 1310031756 10
3654752 brochero 1310031164 1310031304 1310034846 15
3655008 calderon 1310032807 1310032903 1310036444 10
3655468 calderon 1310036808 1310036913 1310040456 10
3655682 cjorda 1310039435 1310039481 1310041385 15
3655699 igarciag 1310039791 1310039932 1310043473 10
3655739 calderon 1310040672 1310040767 1310044369 10
3655877 cjorda 1310041413 1310041470 1310043651 15
3656144 arodrig 1310044437 1310044561 1310045873 6
3656250 arodrig 1310045987 1310046065 1310046863 10
3656254 calderon 1310046441 1310046524 1310050066 10
3656260 arodrig 1310046883 1310047899 1310051440 6
3656469 brochero 1310049490 1310049572 1310053112 15
3656574 calderon 1310050938 1310050975 1310054516 10
3656671 arodrig 1310051658 1310051739 1310052624 10
3656815 arodrig 1310053175 1310053212 1310054442 10
3656826 brochero 1310053502 1310053561 1310057103 15
3660717 cjorda 1310109296 1310109428 1310109661 15
3660722 cjorda 1310109693 1310109747 1310113288 10
3660876 arodrig 1310111780 1310111805 1310112955 10
3661469 arodrig 1310112961 1310113026 1310116568 10
3661477 mrivero 1310112983 1310113027 1310116568 10
3661676 brochero 1310113371 1310113428 1310116334 15
3662728 brochero 1310116382 1310116450 1310119995 15
3663411 arodrig 1310118738 1310118819 1310118903 10
3663426 arodrig 1310118919 1310119092 1310119488 10
3663468 arodrig 1310119494 1310119602 1310119677 10
3663494 arodrig 1310119706 1310119810 1310124406 10
3663676 brochero 1310120351 1310123904 1310127445 15
3663677 arodrig 1310120368 1310123904 1310125256 6
3664763 brochero 1310127934 1310128068 1310131610 15
3664764 cjorda 1310127934 1310128069 1310128435 10
3664943 cjorda 1310128499 1310128556 1310132101 10
3665632 arodrig 1310131165 1310131295 1310134837 8
3665714 cjorda 1310132224 1310132425 1310135966 15
3665726 brochero 1310132376 1310132601 1310136143 15
3665774 arodrig 1310135339 1310135406 1310136032 10
3665783 arodrig 1310136053 1310136319 1310136945 10
3665787 brochero 1310136287 1310136365 1310139907 20
3665791 arodrig 1310136956 1310137100 1310138003 10
3665794 cjorda 1310137309 1310137445 1310140985 6
3665955 igarciag 1310140764 1310140920 1310144461 10
3665965 cjorda 1310141561 1310141655 1310145196 15
3671596 calderon 1310214005 1310214065 1310217607 15
3671774 calderon 1310217694 1310217751 1310221295 15
3672532 calderon 1310233183 1310233228 1310236768 15
